   Name
   M2
   Freq, degree/hour
   28.98411
   Amp (cm).
  179.000   167.300   155.900   144.500   134.000   124.100   114.800   105.700
   97.000    89.400    83.200    78.300    74.600    71.700    69.500    67.900
   66.800   183.700   171.100   158.700   146.400   135.300   124.500   113.900
  103.800    94.400    86.600    80.400    75.600    72.100    69.600    67.500
   66.100    65.400   188.500   175.400   161.900   148.800   136.000   123.600
  112.300   101.200    90.900    82.700    76.400    71.800    68.400    65.900
   64.100    63.000    62.600   194.000   180.500   166.000   151.300   136.400
  123.000   109.800    97.200    85.800    77.200    70.900    66.400    63.100
   60.700    59.300    58.600    58.800   200.300   188.100   171.600   155.300
  138.800   122.600   107.100    92.200    79.400    70.800    64.400    59.900
   56.500    54.400    53.300    53.200    54.100   -99.000   -99.000   172.400
  161.300   141.100   120.500   102.700    85.700    72.700    63.200    56.600
   51.900    48.700    46.900    46.300    47.000    48.700   -99.000   -99.000
  -99.000   -99.000   134.400   115.300    95.600    78.100    64.700    54.200
   47.300    42.300    39.600    38.300    38.400    39.900    42.500   -99.000
  -99.000   -99.000   -99.000   -99.000   104.900    84.600    68.000    55.000
   44.700    37.100    31.800    29.000    28.400    29.600    32.300    36.200
  -99.000   -99.000   -99.000   -99.000   -99.000    90.900    72.800    57.900
   46.000    35.700    26.900    20.400    17.000    17.500    20.800    25.600
   31.200   -99.000   -99.000   -99.000   -99.000   -99.000    75.000    63.200
   50.600    39.500    29.200    19.300    10.200     4.200     8.400    15.400
   22.500    29.400   -99.000   -99.000   -99.000   -99.000   -99.000    69.300
   59.800    48.900    38.600    28.700    19.600    12.200     9.300    12.800
   19.000    25.900    32.600   -99.000   -99.000   -99.000   -99.000   -99.000
   71.300    62.600    53.200    44.100    35.700    28.900    24.600    23.600
   25.200    29.400    34.700    40.600   -99.000   -99.000   -99.000   -99.000
  -99.000    78.800    70.600    62.200    54.200    47.500    42.300    39.100
   38.600    39.700    42.600    46.800    51.700   -99.000   -99.000   -99.000
  -99.000   101.700    91.100    81.900    74.200    67.200    61.500    57.300
   54.800    54.400    55.500    57.600    60.800    64.500   -99.000   -99.000
  132.900   125.300   112.800   103.400    94.700    87.600    81.600    76.900
   73.300    71.300    70.900    71.800    73.400    75.700    78.400   -99.000
  -99.000   138.700   132.200   123.600   116.000   108.700   102.200    96.800
   92.700    89.800    88.000    87.600    88.300    89.800    91.600    93.500
  -99.000   157.600   149.300   141.700   134.200   128.300   122.600   117.000
  112.500   109.000   106.400   104.700   104.200   104.900   106.500   108.700
  110.600   172.600   164.800   157.100   150.800   145.100   140.400   136.200
  131.700   128.100   125.400   123.200   121.400   120.500   120.800   122.500
  125.800   128.100   175.900   168.800   162.200   156.800   153.900   152.100
  149.800   146.500   143.700   141.400   139.500   137.700   136.500   135.800
  136.900   140.700   -99.000   175.500   170.500   164.500   160.100   162.400
  164.900   164.300   162.000   159.500   157.000   155.000   153.100   152.300
  149.100   147.800   149.800   154.700   -99.000   -99.000   -99.000   216.500
  190.900   185.600   182.200   179.000   176.000   172.400   170.300   166.100
  165.100   -99.000   -99.000   -99.000   -99.000   -99.000   -99.000   -99.000
  226.900   221.000   211.400   203.600   197.300   193.500   186.900   184.200
  -99.000   -99.000   -99.000   -99.000   -99.000   -99.000   
   Phase (deg).
  157.430   160.390   162.960   165.390   167.370   169.160   170.720   172.070
  173.190   174.010   174.460   174.670   174.810   174.840   174.880   175.070
  175.490   162.600   165.420   167.910   170.250   172.090   173.760   175.230
  176.370   177.160   177.530   177.510   177.180   176.740   176.320   175.860
  175.440   175.200   167.600   170.100   172.610   174.880   176.900   178.600
  179.890   180.880   181.310   181.180   180.580   179.570   178.410   177.360
  176.270   175.110   174.110   172.040   174.310   176.900   179.420   181.760
  183.520   184.830   185.730   185.850   185.100   183.760   181.910   179.880
  177.900   175.980   173.990   172.140   175.380   177.470   180.650   183.680
  186.620   188.840   190.320   191.160   190.990   189.550   187.320   184.430
  181.240   178.040   174.950   171.980   169.220   -99.000   -99.000   184.540
  187.390   191.740   194.900   196.760   197.830   197.260   195.000   191.590
  187.340   182.590   177.690   172.980   168.680   164.930   -99.000   -99.000
  -99.000   -99.000   198.190   202.260   204.620   206.010   205.320   202.280
  197.190   190.890   183.730   176.390   169.300   163.140   158.180   -99.000
  -99.000   -99.000   -99.000   -99.000   212.240   215.220   216.740   216.110
  212.380   205.580   196.090   184.600   172.860   162.040   153.400   147.350
  -99.000   -99.000   -99.000   -99.000   -99.000   224.750   229.060   231.180
  231.070   227.620   220.170   206.450   185.250   162.530   145.850   135.910
  130.750   -99.000   -99.000   -99.000   -99.000   -99.000   243.970   247.030
  250.340   251.980   251.570   249.410   240.960   186.350   120.540   109.660
  107.690   108.250   -99.000   -99.000   -99.000   -99.000   -99.000   263.560
  266.760   271.890   277.280   282.820   293.870   317.590     5.580    47.220
   66.760    77.330    84.540   -99.000   -99.000   -99.000   -99.000   -99.000
  280.520   285.300   291.680   299.710   309.590   323.420   343.100     6.310
   27.600    44.310    56.640    65.840   -99.000   -99.000   -99.000   -99.000
  -99.000   295.160   300.940   307.670   315.770   325.950   337.850   351.780
    6.840    21.080    33.720    44.400    53.220   -99.000   -99.000   -99.000
  -99.000   308.770   309.370   313.350   319.530   327.020   335.770   345.570
  356.170     7.260    17.970    27.890    36.840    44.780   -99.000   -99.000
  320.170   318.780   317.080   319.500   322.910   328.130   334.750   342.220
  350.250   358.750     7.480    16.050    24.200    31.840    38.930   -99.000
  -99.000   322.880   323.400   324.050   326.640   330.050   334.490   340.110
  346.460   353.200     0.240     7.430    14.570    21.500    28.140    34.400
  -99.000   328.600   327.840   328.090   328.920   331.480   334.880   338.930
  343.850   349.330   355.070     1.010     7.090    13.190    19.150    24.900
   30.620   333.690   332.380   331.800   331.880   332.580   334.780   338.050
