   Name
   N2
   Freq, degree/hour
   28.43973
   Amp (cm).
   35.900    33.700    31.500    29.200    27.200    25.200    23.300    21.400
   19.600    18.000    16.700    15.600    14.800    14.100    13.500    13.000
   12.600    36.700    34.300    31.900    29.600    27.400    25.300    23.200
   21.100    19.200    17.600    16.200    15.200    14.400    13.700    13.100
   12.700    12.400    37.500    35.000    32.500    30.000    27.600    25.200
   22.900    20.700    18.600    16.900    15.500    14.500    13.700    13.100
   12.500    12.100    11.800    38.400    35.900    33.300    30.500    27.700
   25.100    22.600    20.000    17.800    16.000    14.600    13.600    12.800
   12.100    11.600    11.300    11.000    39.500    37.400    34.400    31.400
   28.300    25.200    22.200    19.200    16.700    14.900    13.500    12.500
   11.600    11.000    10.500    10.200    10.100   -99.000   -99.000    34.600
   32.600    28.800    24.900    21.500    18.200    15.600    13.700    12.200
   11.100    10.300     9.700     9.200     9.000     9.000   -99.000   -99.000
  -99.000   -99.000    27.500    24.000    20.300    16.900    14.300    12.200
   10.700     9.500     8.700     8.100     7.700     7.600     7.600   -99.000
  -99.000   -99.000   -99.000   -99.000    22.000    18.200    15.100    12.700
   10.600     9.100     7.800     6.900     6.300     6.000     5.900     6.100
  -99.000   -99.000   -99.000   -99.000   -99.000    19.400    16.000    13.300
   11.100     9.200     7.500     6.100     5.000     4.300     4.000     4.100
    4.500   -99.000   -99.000   -99.000   -99.000   -99.000    16.100    14.100
   11.800     9.800     7.900     6.100     4.500     3.200     2.200     1.900
    2.300     3.100   -99.000   -99.000   -99.000   -99.000   -99.000    14.700
   13.000    11.000     9.100     7.300     5.500     3.900     2.400     1.000
    0.600     1.700     2.800   -99.000   -99.000   -99.000   -99.000   -99.000
   14.500    12.900    11.200     9.400     7.600     6.100     4.700     3.600
    2.900     2.900     3.400     4.200   -99.000   -99.000   -99.000   -99.000
  -99.000    15.300    13.800    12.100    10.400     8.900     7.600     6.500
    5.800     5.500     5.500     5.800     6.300   -99.000   -99.000   -99.000
  -99.000    18.700    16.900    15.200    13.600    12.200    10.800     9.800
    8.900     8.400     8.200     8.200     8.400     8.800   -99.000   -99.000
   23.700    22.400    20.300    18.600    17.000    15.600    14.300    13.200
   12.300    11.600    11.300    11.100    11.100    11.200    11.300   -99.000
  -99.000    24.700    23.500    22.000    20.600    19.200    17.900    16.700
   15.800    15.000    14.500    14.100    14.000    14.000    14.000    14.000
  -99.000    27.900    26.400    25.100    23.800    22.600    21.500    20.300
   19.300    18.500    17.900    17.400    17.000    16.900    16.900    17.100
   17.100    30.400    29.100    27.800    26.700    25.600    24.700    23.800
   22.800    22.000    21.300    20.800    20.300    19.900    19.700    19.800
   20.100    20.200    31.000    29.800    28.700    27.700    27.200    26.800
   26.200    25.400    24.700    24.100    23.600    23.100    22.700    22.300
   22.300    22.800   -99.000    30.900    30.100    29.100    28.400    28.800
   29.100    28.800    28.200    27.500    26.900    26.300    25.800    25.400
   24.600    24.100    24.300    25.100   -99.000   -99.000   -99.000    39.000
   34.100    32.900    32.000    31.200    30.400    29.500    28.900    28.000
   27.700   -99.000   -99.000   -99.000   -99.000   -99.000   -99.000   -99.000
   40.900    39.600    37.500    35.800    34.400    33.500    32.000    31.400
  -99.000   -99.000   -99.000   -99.000   -99.000   -99.000   
   Phase (deg).
  132.760   135.920   138.710   141.420   143.670   145.800   147.750   149.540
  151.200   152.540   153.460   154.070   154.520   154.810   155.030   155.310
  155.710   138.070   141.080   143.770   146.360   148.460   150.480   152.400
  154.080   155.490   156.480   157.040   157.240   157.230   157.150   157.000
  156.790   156.620   143.150   145.760   148.450   150.940   153.240   155.330
  157.100   158.710   159.900   160.530   160.680   160.350   159.810   159.300
  158.670   157.850   157.000   147.540   149.840   152.530   155.250   157.910
  160.080   161.970   163.610   164.650   164.870   164.490   163.560   162.400
  161.240   159.960   158.460   156.840   150.680   152.660   155.890   159.100
  162.310   164.990   167.150   168.930   169.890   169.630   168.670   167.070
  165.180   163.140   160.980   158.620   156.100   -99.000   -99.000   159.400
  162.270   166.810   170.470   173.070   175.210   175.970   175.280   173.600
  171.220   168.370   165.190   161.800   158.210   154.630   -99.000   -99.000
  -99.000   -99.000   172.730   177.050   180.200   182.680   183.460   182.430
  179.800   176.400   172.160   167.490   162.310   156.910   151.750   -99.000
  -99.000   -99.000   -99.000   -99.000   186.050   189.660   192.160   192.970
  191.530   188.210   183.460   177.360   170.360   162.310   153.920   146.220
  -99.000   -99.000   -99.000   -99.000   -99.000   197.220   201.600   204.200
  205.010   203.580   200.270   194.690   186.380   175.020   161.120   146.920
  135.310   -99.000   -99.000   -99.000   -99.000   -99.000   213.930   216.530
  219.290   220.460   219.930   218.380   214.980   206.490   188.240   155.500
  125.940   111.470   -99.000   -99.000   -99.000   -99.000   -99.000   230.600
  232.830   236.280   239.170   240.880   243.940   248.410   255.170   271.640
   22.460    58.040    67.140   -99.000   -99.000   -99.000   -99.000   -99.000
  245.740   249.110   253.430   258.400   263.720   270.860   282.100   299.670
  323.870   352.770    16.600    32.620   -99.000   -99.000   -99.000   -99.000
  -99.000   260.010   264.420   269.390   275.200   282.650   291.490   302.850
  317.510   333.460   349.690     4.520    16.840   -99.000   -99.000   -99.000
  -99.000   275.480   275.050   277.790   282.740   288.880   296.220   304.780
  314.540   325.760   337.340   348.590   359.250     8.830   -99.000   -99.000
  289.270   287.390   284.690   286.330   288.820   293.220   299.110   305.920
  313.360   321.530   330.300   339.240   347.940   356.280     4.110   -99.000
  -99.000   292.320   292.450   292.530   294.670   297.530   301.410   306.590
  312.570   318.990   325.800   332.920   340.180   347.330   354.220     0.760
  -99.000   299.150   297.970   297.810   298.230   300.560   303.690   307.390
  312.050   317.290   322.750   328.450   334.400   340.480   346.510   352.340
  358.070   304.900   303.260   302.360   302.220   302.730   304.820   307.980
  311.570   315.850   320.510   325.310   330.160   335.150   340.280   345.340
  350.210   355.280   307.460   306.320   305.430   304.920   305.420   307.630
  310.880   314.470   318.450   322.620   326.890   331.140   335.400   339.750
